is_duplicate,question1_len,question2_len,common_words,cosine_distance,euclidean_distances,minkowski_distances,manhattan_distances,jaccard_distances,fuzz_ratio,fuzz_partial_ratio,fuzz_token_set_ratio,fuzz_token_sort_ratio
0,38,61,0,0.0,1.414213562373095,0.9381390186106024,4.990627830771352,0.9166666666666666,34,48,48,48
0,56,26,0,0.0,1.414213562373095,1.005119501911082,4.133809434930238,0.875,27,42,37,37
1,105,94,8,0.5987799820808721,0.895790174001845,0.596416485853241,3.10608549645192,0.95,39,57,71,67
0,21,22,0,0.0,1.4142135623730951,1.0428665451676662,3.640479367878796,0.875,33,33,23,23
0,35,21,4,0.8335890794641582,0.5769071338367066,0.49529252766666654,1.1132272261268883,0.9,75,100,100,75
1,25,26,4,0.8344134166713885,0.5754764692471998,0.5147390260468148,0.8849741243712728,0.9090909090909091,90,88,91,82
1,28,34,5,0.9265675444639315,0.3832295801111092,0.3765480767853464,0.5399629285661638,0.9,90,79,100,90
0,11,19,2,0.7379111200717368,0.7240012153695093,0.6846777678819843,1.0371287793772375,0.8333333333333334,73,82,100,73
1,23,30,5,0.8531737555997474,0.5418971201256797,0.4697072856924666,1.0554454701186413,0.9230769230769231,87,100,100,87
1,26,31,4,0.8531206741434288,0.541995066133579,0.5237951093821579,0.8056053121896809,0.9,91,100,100,91
1,45,45,6,1.0000000000000002,0.0,0.0,0.0,0.0,100,100,100,100
1,6,11,0,0.0,1.4142135623730951,1.2599210498948732,2.0,0.0,0,0,0,0
0,66,88,2,0.5647084391064353,0.933050439036995,0.5947169667761883,3.6855750370212097,0.9444444444444444,42,45,34,39
0,46,31,0,0.0,1.4142135623730951,0.9983687220895174,4.417493794142352,0.9,21,36,26,23
1,30,30,4,1.0,0.0,0.0,0.0,0.0,100,100,100,100
0,52,49,4,0.8656324246986369,0.5183967116048542,0.44008212082101267,1.030540122478437,0.8888888888888888,73,76,89,77
0,19,30,3,0.7949639235657672,0.6403687631892001,0.5559719964960618,1.1960573249201518,0.8571428571428572,53,68,100,78
1,29,16,2,0.5993327241165258,0.8951729172438968,0.7545566845198899,1.6288651541499162,0.875,71,81,81,71
1,17,20,1,0.5000000000000001,1.0,0.8908987181403394,1.4142135623730951,0.0,70,76,79,70
1,25,32,3,0.8045269254209773,0.6252568665421,0.5343871830790148,1.1773306678813813,0.8888888888888888,88,88,100,88
0,61,80,1,0.12150948919201465,1.3255116074995235,0.8241535091957254,5.625452737364825,0.9411764705882353,26,34,40,33
0,39,89,4,0.5243267441391191,0.9753699358303812,0.6746240836406259,3.265967752825241,0.9230769230769231,47,59,84,50
1,34,27,3,0.940472742392456,0.34504277302254555,0.3402765345445025,0.43768345022745736,0.875,56,72,100,89
0,22,112,0,0.0,1.414213562373095,1.0484293673383482,3.988916634139494,0.9,18,45,17,21
1,22,14,0,0.0,1.4142135623730951,1.118071819188288,3.055189483962659,0.8333333333333334,39,44,22,22
0,24,76,3,0.35586229543851416,1.135022206444866,0.8316754722569158,3.407470302838186,0.9333333333333333,30,65,80,46
0,66,71,0,0.0,1.414213562373095,0.9702054931222706,4.855424181636494,0.9230769230769231,29,33,35,35
1,43,26,3,0.8130830591916349,0.6114195626709455,0.5082262646724506,1.1384513334570692,0.875,64,58,84,67
1,24,24,3,1.0,1.3597399555105182e-16,1.1959514989622823e-16,2.220446049250313e-16,0.8571428571428572,100,100,100,100
0,32,38,3,0.39120624796532233,1.1034434757020206,0.8041968047865065,2.969380504956564,0.9166666666666666,49,53,72,57
0,38,44,3,0.6920729573783743,0.7847637130010865,0.6248111528082376,1.6128893139911806,0.8571428571428572,66,78,75,73
0,20,29,2,0.4651035662287689,1.0343079171805958,0.7974715066106943,2.353216748673611,0.9,57,70,71,57
0,89,50,4,0.48098954442202535,1.0188331125144834,0.668996049326889,3.9585614796379227,0.9473684210526316,45,65,78,50
0,32,43,2,0.29892435366723674,1.184124694728358,0.8890412384771591,3.0136123176735548,0.9090909090909091,72,56,75,67
1,29,24,2,0.8113023426349691,0.6143250888007603,0.5474023580323675,0.8818952820020314,0.8571428571428572,83,71,80,83
0,33,27,3,0.6525404036457721,0.8336181336250166,0.6958327450085298,1.6026161008056308,0.9,83,85,90,83
0,31,40,3,0.6348272399209245,0.8546025509897284,0.6828604796688345,1.8500416336488763,0.9,65,74,85,70
1,27,19,3,0.9066241904568241,0.43214768203283443,0.42284492684530883,0.5818197104835205,0.875,83,100,100,83
0,25,22,1,0.19284094300855714,1.2705581899239744,0.959924467928683,3.1702414487482704,0.875,38,43,47,47
0,66,46,2,0.4089223285244048,1.0872696735176561,0.7389815167852184,3.630959479248212,0.9230769230769231,45,46,47,45
1,71,54,4,0.4204862513736431,1.0765813936961357,0.7117777317155889,4.025947540696736,0.9473684210526316,30,48,56,54
0,104,106,12,0.9307141775230771,0.3722521255195813,0.3316389414504117,0.5264440045320036,0.0,95,94,96,92
0,49,26,0,0.0,1.414213562373095,0.9917686389685677,4.337772386527662,0.9090909090909091,24,31,35,35
1,20,34,3,0.8573278691476658,0.5341762459195172,0.46404681110701956,0.9688247757309439,0.8888888888888888,56,75,100,74
0,21,39,2,0.255750663612554,1.2200404389916313,0.9806186093629702,2.5850479711487164,0.8888888888888888,40,60,60,37
0,47,58,3,0.49722118382557884,1.0027749659563916,0.7431210201406538,2.6141223913470655,0.9230769230769231,59,65,69,69
0,32,53,4,0.7608109460175746,0.6916488328370479,0.5865682453047749,1.3852019733126815,0.9090909090909091,75,75,100,75
1,47,34,3,0.5756537997421549,0.921245027403508,0.6762294502804381,2.51659853422568,0.9166666666666666,69,65,83,72
0,29,20,1,0.2933211045219981,1.1888472529959448,0.9285799890450324,2.681305615545896,0.875,53,71,62,53
0,31,26,4,0.7727086610230118,0.6742274675166955,0.6007118226121956,0.9724459101504517,0.9,67,76,76,67
0,92,43,0,0.0,1.4142135623730951,0.90857305090875,5.646011954232702,0.9375,18,40,26,25
0,52,29,0,0.0,1.4142135623730951,0.934715177605699,5.028065295217393,0.9166666666666666,32,32,27,27
0,32,14,2,0.5299486538352663,0.9695889295621457,0.7638827038652845,2.1559381887196363,0.875,43,71,73,57
1,42,32,4,0.915215907032872,0.41178657813757846,0.36436374230371454,0.7311909713938773,0.9090909090909091,86,84,100,86
0,14,39,1,0.2535157699525007,1.221870885198186,0.9120212917359724,3.093848143020499,0.8888888888888888,34,64,53,34
1,21,21,4,1.0,0.0,0.0,0.0,0.0,100,100,100,100
0,51,21,1,0.6978727109835607,0.777338136227008,0.6218508980757107,1.6155654941702697,0.8333333333333334,36,62,60,42
1,33,28,3,0.9378548545950577,0.35254828153018236,0.34741239633208365,0.45452069498537073,0.8333333333333334,92,82,100,92
1,32,24,3,0.6819068064272814,0.7976129306533573,0.6616377109671756,1.6034706241097547,0.9,64,67,86,64
0,34,76,4,0.5010026103166564,0.998996886565062,0.6812114350270333,3.4940975343995984,0.9230769230769231,31,51,69,56
0,59,81,3,0.3926897801369327,1.1020981987673035,0.7275116941574097,4.228758525049114,0.9523809523809523,49,49,56,50
1,20,25,3,0.9425109364810929,0.33908424769932116,0.3345070423584787,0.43328017950434267,0.875,89,75,100,89
1,23,4,0,0.0,1.4142135623730951,1.164316429629793,2.7310192183104993,0.8,15,50,15,15
0,26,31,3,0.650791126142465,0.835713914994282,0.7056067472039391,1.4493344117067886,0.9,32,38,79,67
0,36,38,3,0.6328280897111213,0.856938632912391,0.6814972890622782,1.9538439664546614,0.9090909090909091,35,38,59,46
0,41,54,2,0.36501499624853256,1.1269294598611461,0.7809391901747788,3.564920509602186,0.9230769230769231,38,51,60,55
1,13,13,3,1.0000000000000002,0.0,0.0,0.0,0.0,100,100,100,100
0,24,56,0,0.0,1.4142135623730951,0.9672429112228251,4.587874744303834,0.9090909090909091,28,33,28,28
0,15,23,3,0.7519812836735118,0.7042992493627807,0.6664952578188394,1.0741494131381566,0.875,79,73,100,79
0,18,33,2,0.9183732229905531,0.404046475072972,0.36878488745243804,0.6082671800446225,0.8,67,91,86,63
0,53,78,1,0.09924022533375898,1.3422069696334027,0.8630146551089547,5.416568899081247,0.9473684210526316,32,41,46,46
0,28,22,0,0.0,1.4142135623730951,1.0369776906319939,3.6829147685852623,0.875,28,32,24,24
0,54,50,2,0.29839527034471824,1.1845714243179106,0.8033738375584907,4.002204769124029,0.9333333333333333,35,40,48,44
0,52,73,4,0.459202530577736,1.0399975667493304,0.7436955576124927,3.1694983021948575,0.9333333333333333,51,62,76,62
0,81,46,3,0.4623052913561629,1.0370098443542732,0.7293523152160616,3.307806286784723,0.9333333333333333,52,65,70,50
0,32,14,1,0.5643349658184075,0.9334506244912933,0.7248415343062352,2.284215954741208,0.8888888888888888,39,57,53,43
0,65,45,2,0.37218266718121423,1.1205510544538215,0.7700296792510641,3.7216630672466926,0.9,44,44,55,45
1,30,19,2,0.4226841629603805,1.0745378886196797,0.8946871323305298,2.0331599569034724,0.875,57,58,77,57
0,95,43,2,0.42514651292214145,1.072243896767763,0.7410465142735412,3.7638994273379165,0.9285714285714286,32,49,39,36
1,27,13,3,0.7079927513326877,0.7642084122375418,0.6415384195635727,1.497481049111573,0.8888888888888888,65,100,100,65
0,43,42,0,0.0,1.4142135623730951,0.9790473852176127,4.404791361139406,0.9090909090909091,16,19,24,24
0,106,64,3,0.22007688710662326,1.2489380392104141,0.8040731454206794,5.459820009304528,0.9523809523809523,42,47,47,46
0,45,25,2,0.502599040681165,0.9973975730057048,0.7660978973428254,2.409920149805651,0.8888888888888888,51,72,68,54
0,33,42,5,0.7126395693035541,0.7581034635146392,0.6035572937367731,1.6894931277441618,0.9166666666666666,75,69,86,77
0,29,40,3,0.465829990401888,1.0336053498295295,0.7874811898235033,2.5612160010915392,0.9230769230769231,67,72,79,70
0,18,24,3,0.8946161335531592,0.45909447055446223,0.44797034787980483,0.62884228372156,0.875,86,100,100,86
0,32,29,3,0.5416961297084307,0.9573963341182892,0.7208013195138762,2.425312780203404,0.9230769230769231,49,52,72,72
0,17,50,2,0.37424836044341325,1.1187060736016292,0.8739210201179385,2.6556285560243698,0.8888888888888888,27,41,64,33
0,10,19,2,1.0,0.0,0.0,0.0,0.0,69,100,100,69
0,23,21,3,0.7954122130060965,0.6396683312372178,0.5711345710380475,0.9723196517532702,0.8571428571428572,77,76,83,68
1,31,34,4,0.6890694246167512,0.7885817337261228,0.70303981721018,1.2498221537104564,0.9090909090909091,86,81,91,80
0,29,30,3,0.7573821284164427,0.6965886470271494,0.6595579054089487,1.068315900821461,0.875,71,69,74,71
1,25,16,3,0.7985678795315527,0.6347158741806403,0.6063696568958797,0.9467676231589155,0.875,78,100,100,78
0,17,21,2,0.7255413342217709,0.7408895542227995,0.6606480028704712,1.1135085435996943,0.8571428571428572,84,88,90,84
0,25,25,2,0.44765104972339603,1.0510460982055962,0.7941806085286733,2.5538145523018496,0.8888888888888888,40,44,69,60
0,33,33,5,1.0000000000000002,1.5700924586837752e-16,1.2708881086990577e-16,3.3306690738754696e-16,0.9090909090909091,61,61,100,100
0,18,25,0,0.0,1.4142135623730951,1.0752704823357917,3.3775968829821967,0.8571428571428572,56,80,56,56
1,27,22,3,0.6608310280361029,0.8236127390514272,0.6895691545903457,1.4924660911604446,0.9,73,64,84,65
0,24,15,2,0.6832405335576309,0.7959390258586007,0.6699025605835386,1.4332105381742037,0.875,56,73,80,51
0,11,104,0,0.0,1.4142135623730951,0.9755833825254339,5.220140766309023,0.9333333333333333,10,36,7,7
0,23,21,3,0.8426538585807263,0.5609744047980687,0.5000064227708207,0.8145445310278804,0.8888888888888888,86,81,86,77
0,39,55,3,0.8403470189746062,0.5650716432902891,0.49063188415339004,1.014609833690395,0.875,43,49,74,60
0,35,76,5,0.7547975745237339,0.7002891195445866,0.5118574680917323,2.0424936146131003,0.9375,45,66,94,59
0,30,31,3,0.5778193325249178,0.9188913618867925,0.7177253445739389,2.0747356134802333,0.9166666666666666,43,43,70,59
0,36,47,2,0.1541676958007191,1.3006400764233594,0.9080278119740741,4.008820707161441,0.9333333333333333,48,55,51,53
0,42,45,5,0.8961903748516412,0.45565255436211227,0.4445287558197866,0.6745841667906998,0.9166666666666666,87,90,95,86
0,25,18,1,0.4898141667992197,1.0101344793647826,0.781378989928661,2.2313562476310604,0.8333333333333334,51,44,47,47
1,11,18,2,0.9201397258551366,0.39965053270291856,0.39239291615843275,0.5034768395971152,0.8333333333333334,76,100,100,76
0,16,16,2,1.0,0.0,0.0,0.0,0.0,100,100,100,100
0,66,63,7,0.849647514927134,0.5483657266329947,0.48853832292943067,0.7755062477449586,0.875,88,87,92,85
1,43,42,2,0.3818653877291629,1.1118764430194905,0.7930515244730687,3.1536528269124107,0.9230769230769231,61,57,53,47
0,14,7,2,0.6478707891018403,0.8392010616034274,0.7127175879780036,1.552725172046766,0.8571428571428572,67,100,100,67
1,25,27,2,0.5471131515749796,0.9517214386836311,0.7415688663232748,2.145858302318805,0.8888888888888888,73,76,85,69
1,30,28,3,0.6720212393354437,0.8099120454278431,0.7215543455427286,1.1716269561397308,0.8888888888888888,90,86,90,76
1,33,20,2,0.9642944204093967,0.26722866459496225,0.24883963152497743,0.3579764709954607,0.8,75,100,100,75
0,42,58,2,0.359992820543782,1.131377195683401,0.8361885179406503,3.116774102676883,0.9,44,52,63,46
0,47,75,3,0.29347476739829426,1.1887179922939721,0.8073863754334932,4.309510323927489,0.9473684210526316,34,44,51,43
0,58,59,7,0.9298645411719818,0.37452759264977625,0.3682632977157861,0.5468250982519431,0.9375,89,88,92,85
1,21,29,3,0.8439494825430909,0.5586600351858171,0.5389704151128393,0.8060491529165317,0.875,84,86,100,84
1,18,22,3,0.9402778947000833,0.3456070175789745,0.3408014950922884,0.4387377668346325,0.875,90,78,100,90
0,31,19,1,0.21582245514368892,1.2523398459334518,0.9144357799845163,3.3410475060856415,0.9,44,58,48,48
0,35,39,4,0.6924639643229636,0.78426530673878,0.6380975425342851,1.6006483105375062,0.9230769230769231,84,87,87,81
1,16,16,3,1.0,0.0,0.0,0.0,0.0,100,100,100,100
0,55,27,2,0.3988253750459106,1.0965168716933538,0.7837442167235571,3.250276610778892,0.9090909090909091,49,63,65,46
0,33,52,3,0.4534130464165024,1.0455495718362642,0.7506458851208241,2.984299020445982,0.9166666666666666,54,67,52,54
1,52,76,3,0.45018234490255193,1.0486349747146984,0.7413788163619872,3.2368393215567286,0.9166666666666666,44,53,65,53
0,17,16,1,0.6025169622495994,0.8916087008889053,0.7468372531086703,1.6881875387030791,0.8333333333333334,48,50,67,48
0,74,83,4,0.458709258234764,1.040471760083123,0.6808165951889832,4.02961178759304,0.95,20,26,48,47
0,25,24,2,0.6941858363773813,0.7820667025549916,0.6664581057954324,1.4994571314740046,0.8571428571428572,41,42,90,82
0,40,40,2,0.3984984564871985,1.0968149739247741,0.7961232473645111,2.9282898161710422,0.8571428571428572,20,33,62,55
0,30,27,1,0.12405454991031964,1.3235901556672898,0.9503267108844096,3.711230473704803,0.9090909090909091,32,38,39,35
1,44,29,4,0.8327144984542734,0.5784211295340559,0.49652152230767116,1.1167251292808695,0.9,60,59,100,79
1,22,30,3,0.8092194861254933,0.6177062633234454,0.5363535864499209,1.1472489571545814,0.8888888888888888,85,100,100,85
1,33,28,3,0.5321771015064423,0.9672878563215377,0.7478747969449694,2.142407666215412,0.9166666666666666,72,75,78,59
0,11,17,1,0.6040396242708017,0.8898992928744223,0.7402006107210801,1.623024078597836,0.8333333333333334,57,64,71,50
0,5,9,1,0.793963958660334,0.6419284093100509,0.6157523690734665,0.8140008695562427,0.75,71,100,100,71
1,10,10,2,1.0000000000000002,0.0,0.0,0.0,0.0,100,100,100,100
0,39,50,2,0.3871475765830846,1.107115552611303,0.7807922047301546,3.3012480207610944,0.9230769230769231,63,68,58,54
1,52,49,5,0.8483787600304125,0.5506745680882451,0.4913827190787553,0.8274566361972637,0.9230769230769231,89,86,93,85
0,29,27,2,0.7206194191475884,0.7475032854140664,0.6687928802047983,1.1825427025286737,0.8571428571428572,64,80,80,64
1,60,131,4,0.40934713428022773,1.0868788945598054,0.7155556222061824,4.383893838227534,0.9545454545454546,47,52,70,38
1,32,9,2,0.5875578755516583,0.908231385108819,0.690810551720329,2.1635570002351443,0.8888888888888888,44,67,100,44
0,51,31,0,0.0,1.4142135623730951,0.9898119770081525,4.3490328292306275,0.9090909090909091,15,32,27,27
0,47,23,2,0.4178127854467629,1.0790618282130429,0.8107019161351668,2.7146643214845048,0.8888888888888888,60,83,88,51
1,21,21,4,1.0,0.0,0.0,0.0,0.0,100,100,100,100
1,45,26,3,0.5663346724602906,0.9313058869562776,0.7127408963819134,2.3606041329362424,0.9166666666666666,37,67,89,65
1,17,45,2,0.4930144727797491,1.006961297389578,0.8293655194700134,2.182053566810204,0.8888888888888888,55,94,74,55
0,78,39,3,0.3938433943360064,1.1010509576436447,0.7456453390021226,3.9129623950849663,0.9411764705882353,34,59,54,50
0,30,59,3,0.5577717921882235,0.9404554298974265,0.6980431203116118,2.60490665301196,0.9230769230769231,52,70,70,47
0,32,31,2,0.47271992049853767,1.0269177956403934,0.7520522741157419,2.7714782815481023,0.9,35,35,52,48
0,18,22,3,0.8696397769587677,0.5106079181548837,0.49546161372837,0.7180042667322298,0.8333333333333334,90,100,100,90
0,33,64,4,0.45768266609608826,1.0414579529716135,0.7669843834776257,3.045935424510672,0.9375,49,70,82,58
0,40,33,3,0.5987502320072832,0.895823384370733,0.7534611110425213,1.6033091459505047,0.8888888888888888,74,82,84,74
0,78,30,3,0.36667026715264467,1.125459668621986,0.724240561533542,4.478218970969207,0.9375,33,50,60,33
1,36,26,3,0.6650615597547823,0.8184600665215349,0.6752217488642368,1.6098711872523777,0.8888888888888888,74,73,89,81
0,98,170,8,0.4874146321766833,1.0125071533804755,0.663297707271255,4.277468127506138,0.9642857142857143,37,49,78,60
1,12,3,1,0.7854850515892424,0.6550037380210246,0.5697675973531676,1.0763090123143602,0.8,40,100,100,40
1,20,16,2,0.8719886858590008,0.5059867866673975,0.4915830315777917,0.6704915834067948,0.8333333333333334,89,100,100,89
1,41,35,4,0.6994962933517527,0.775246678997398,0.6473393672899179,1.475571381719965,0.9166666666666666,61,66,89,82
0,39,23,1,0.13640894029411543,1.3142230097710847,0.9133133388557894,4.171928985379918,0.9230769230769231,35,50,58,58
1,29,19,4,0.7774016994101567,0.6672305457483841,0.6337755708168065,1.0693048164142673,0.9,79,100,100,79
1,18,12,2,0.9144202171633479,0.4137143527523603,0.40566590006439995,0.5257942769285782,0.75,80,67,100,80
1,39,28,3,0.6277081948175154,0.8628925833294485,0.6723778309114529,2.0766478040968517,0.9090909090909091,63,79,78,60
0,29,28,3,0.4036770764061693,1.0920832601902024,0.8391932136874005,2.5997516280791855,0.9166666666666666,63,64,67,63
0,31,27,3,0.6676062843182252,0.815344976904592,0.7263925920890731,1.1825093458902138,0.8888888888888888,72,70,88,79
0,22,29,1,0.16484897957359976,1.292401656162975,0.9408832685957933,3.4416453281843076,0.8888888888888888,35,55,63,63
0,62,60,8,0.9279845567590935,0.3795140135512954,0.3729375352758582,0.5758606522854903,0.8888888888888888,92,90,95,89
0,23,38,0,0.0,1.4142135623730951,1.0131690911349869,3.9321945295928455,0.8333333333333334,33,39,39,39
1,31,30,3,0.7280397453266331,0.7375096672903578,0.5968138079490636,1.5006356787280883,0.9090909090909091,75,73,80,79
1,21,21,3,1.0,0.0,0.0,0.0,0.0,71,71,100,100
1,20,20,3,1.0000000000000002,0.0,0.0,0.0,0.0,60,60,100,100
1,61,33,2,0.2970071033036135,1.1857427180433255,0.8363202323526528,3.541904295040146,0.9166666666666666,55,73,70,68
0,27,30,3,0.6666365945100424,0.8165334108166763,0.7274532390716623,1.1931092360751148,0.8888888888888888,81,81,85,81
0,96,60,5,0.4165876419296144,1.080196609946898,0.6953921076488987,4.362877840648858,0.9545454545454546,31,42,62,54
0,25,25,2,0.6404905967809765,0.8479497664591029,0.7139197958434194,1.524132983957308,0.8333333333333334,80,82,80,72
